root_seed,domain,scheme,trajectory_id,target_slot,prediction_nmse,actual_weighted_throughput_bps,joint_qos_outage,minimum_actual_sinr,maximum_constraint_violation,minimum_design_payload_bits,maximum_design_payload_bits,mean_design_payload_bits,design_payload_bits_user_1,design_payload_bits_user_2,design_payload_bits_user_3,design_payload_bits_user_4,mean_causal_channel_variation,causal_channel_variation_user_1,causal_channel_variation_user_2,causal_channel_variation_user_3,causal_channel_variation_user_4,mean_conditional_innovation_standard_deviation,conditional_innovation_standard_deviation_user_1,conditional_innovation_standard_deviation_user_2,conditional_innovation_standard_deviation_user_3,conditional_innovation_standard_deviation_user_4,control_total_s
201,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,3,0.2635363042354584,252105136.0,0,0.4415239095687866,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.36989547312259674,1.0196714401245117,0.19390016794204712,0.1153160035610199,0.15069428086280823,2.1583271518466063e-05,3.48627072526142e-05,1.6205574866035022e-05,1.601091025804635e-05,1.9253893697168678e-05,0.002147931250002936
201,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,4,0.2749600410461426,254631600.0,0,0.46270352602005005,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.3421115539968014,0.8861731886863708,0.18709269165992737,0.13684847950935364,0.15833185613155365,2.3676164346397854e-05,3.702573667396791e-05,1.7529469914734364e-05,1.763006002875045e-05,2.2519390768138692e-05,0.002147931250002936
201,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,5,0.23903392255306244,247917200.0,0,0.41230833530426025,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.3598756790161133,0.9179494380950928,0.200120747089386,0.17087280750274658,0.15055972337722778,2.4187876533687813e-05,3.6403387639438733e-05,1.6997955754050054e-05,2.0151728676864877e-05,2.319843406439759e-05,0.002147931250002936
201,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,6,0.24704866111278534,254422448.0,0,0.43087729811668396,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.3636158015578985,0.9730351567268372,0.20759660005569458,0.1543528288602829,0.11947862058877945,2.5712443857628386e-05,4.171639375272207e-05,1.753929245751351e-05,1.816008625610266e-05,2.5434002964175306e-05,0.002147931250002936
201,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,7,0.2861994206905365,254917920.0,0,0.4324832558631897,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.3481535781174898,0.9670587778091431,0.17998147010803223,0.11002207547426224,0.13555198907852173,2.450390070407593e-05,3.882028249790892e-05,1.5839699699427e-05,1.5118687770154793e-05,2.8236932848813012e-05,0.002147931250002936
201,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,8,0.29680633544921875,270179168.0,0,0.4881354570388794,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.3660458456724882,1.0135058164596558,0.2063295692205429,0.10291553288698196,0.14143246412277222,2.2777741605750634e-05,3.903117249137722e-05,1.546732528368011e-05,1.2454994248400908e-05,2.41574743995443e-05,0.002147931250002936
201,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,9,0.28379249572753906,252538240.0,0,0.37921008467674255,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.3845464065670967,1.057692050933838,0.23078511655330658,0.1117970198392868,0.13791143894195557,2.3493119897466386e-05,4.0869737858884037e-05,1.6256470189546235e-05,1.3779819710180163e-05,2.3066451831255108e-05,0.002147931250002936
201,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,10,0.2605817914009094,277030592.0,0,0.4921844005584717,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.40529966354370117,1.1265459060668945,0.19306790828704834,0.13463552296161652,0.1669493168592453,2.4054535515460884e-05,3.8174624933162704e-05,1.6545867765671574e-05,1.7765065422281623e-05,2.3732583940727636e-05,0.002147931250002936
201,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,11,0.2316632717847824,284759296.0,0,0.4805450439453125,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.4053845927119255,1.1303166151046753,0.18196338415145874,0.14051488041877747,0.16874349117279053,2.3585713734064484e-05,3.543100683600642e-05,1.7454445696785115e-05,1.9151446394971572e-05,2.230595600849483e-05,0.002147931250002936
201,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,12,0.2356787472963333,275287200.0,0,0.4628782868385315,1.1920928955078125e-07,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.34566308185458183,0.932790994644165,0.17782360315322876,0.11941279470920563,0.1526249349117279,2.0952519207639853e-05,3.237889541196637e-05,1.76978519448312e-05,1.6218802556977607e-05,1.7514526916784234e-05,0.002147931250002936
201,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,13,0.23482531309127808,260789280.0,0,0.4583604037761688,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.3270418457686901,0.875494122505188,0.17800486087799072,0.10944834351539612,0.1452200561761856,2.0222646298861946e-05,3.458076389506459e-05,1.6179592421394773e-05,1.4654408914793748e-05,1.547581996419467e-05,0.002147931250002936
201,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,14,0.2528821527957916,268626208.0,0,0.4725789427757263,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.3414641506969929,0.9326679706573486,0.1758769452571869,0.10496203601360321,0.15234965085983276,2.0629774098779308e-05,3.547335654729977e-05,1.647817771299742e-05,1.3352086170925759e-05,1.7215475963894278e-05,0.002147931250002936
201,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,15,0.25794917345046997,256821088.0,0,0.4325644075870514,1.1920928955078125e-07,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.3366786502301693,0.9046309590339661,0.17810480296611786,0.10654397308826447,0.1574348658323288,1.9155458403474768e-05,3.2214946259045973e-05,1.383036305924179e-05,1.3295690223458223e-05,1.7280834072153084e-05,0.002147931250002936
201,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,16,0.26612627506256104,264348752.0,0,0.45214253664016724,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.34806910529732704,0.9748836755752563,0.182912677526474,0.10573792457580566,0.12874214351177216,2.0274787402740913e-05,3.5174314689356834e-05,1.5639327102690004e-05,1.5478279237868264e-05,1.4807228581048548e-05,0.002147931250002936
201,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,17,0.2551543712615967,272131808.0,0,0.4680674374103546,1.1920928955078125e-07,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.3544583674520254,1.0088608264923096,0.17276738584041595,0.10600835829973221,0.13019689917564392,2.1347047095332528e-05,3.602011929615401e-05,1.5555662685073912e-05,1.6347550626960583e-05,1.7464855773141608e-05,0.002147931250002936
201,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,18,0.24631209671497345,258396608.0,0,0.47305747866630554,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.37119975686073303,1.0425000190734863,0.17812705039978027,0.12266223132610321,0.14150972664356232,2.141968252544757e-05,3.44377476722002e-05,1.673150654823985e-05,1.6878055248525925e-05,1.7631420632824302e-05,0.002147931250002936
