root_seed,domain,scheme,trajectory_id,target_slot,prediction_nmse,actual_weighted_throughput_bps,joint_qos_outage,minimum_actual_sinr,maximum_constraint_violation,minimum_design_payload_bits,maximum_design_payload_bits,mean_design_payload_bits,design_payload_bits_user_1,design_payload_bits_user_2,design_payload_bits_user_3,design_payload_bits_user_4,mean_causal_channel_variation,causal_channel_variation_user_1,causal_channel_variation_user_2,causal_channel_variation_user_3,causal_channel_variation_user_4,mean_conditional_innovation_standard_deviation,conditional_innovation_standard_deviation_user_1,conditional_innovation_standard_deviation_user_2,conditional_innovation_standard_deviation_user_3,conditional_innovation_standard_deviation_user_4,control_total_s
1001,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,3,0.3713570833206177,144467024.0,0,0.2986584007740021,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.4665307104587555,0.411101758480072,0.6486527323722839,0.6040550470352173,0.20231330394744873,2.76441401183547e-05,2.3841179427108727e-05,3.72846880054567e-05,3.0878181860316545e-05,1.857251118053682e-05,0.0015815645833375431
1001,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,4,0.3992213010787964,137629856.0,0,0.2684101462364197,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.4718251936137676,0.44843369722366333,0.5847424864768982,0.6140086650848389,0.2401159256696701,2.7336879156791838e-05,2.4676182874827646e-05,3.118592576356605e-05,3.2244610338239e-05,2.124079765053466e-05,0.0015815645833375431
1001,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,5,0.3876338601112366,155010928.0,0,0.31842008233070374,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.48500120639801025,0.38222986459732056,0.6515066623687744,0.6238285303115845,0.2824397683143616,2.8321317586232908e-05,2.479980503267143e-05,3.0477434847853146e-05,3.750513860723004e-05,2.050289185717702e-05,0.0015815645833375431
1001,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,6,0.39113175868988037,173549312.0,0,0.3445005714893341,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.4886443465948105,0.3705717921257019,0.7381755113601685,0.5750812292098999,0.2707488536834717,2.769792308754404e-05,2.190778832300566e-05,3.3606796932872385e-05,3.5472829040372744e-05,1.9804278053925373e-05,0.0015815645833375431
1001,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,7,0.3588795065879822,162205424.0,0,0.31808555126190186,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.4681144170463085,0.33475184440612793,0.7531516551971436,0.555353045463562,0.22920112311840057,2.74370981969696e-05,2.2849419110571034e-05,3.049247243325226e-05,3.630840001278557e-05,2.009810123126954e-05,0.0015815645833375431
1001,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,8,0.4209883511066437,156636320.0,0,0.28896674513816833,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.445058137178421,0.34072229266166687,0.6358643770217896,0.5707361698150635,0.23290970921516418,2.8493336230894784e-05,2.590491931186989e-05,3.8444057281594723e-05,3.19143473461736e-05,1.7710020983940922e-05,0.0015815645833375431
1001,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,9,0.3898903727531433,136176768.0,0,0.2796798348426819,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.4772999435663223,0.38386237621307373,0.6571225523948669,0.6271785497665405,0.2410362958908081,2.8056404516974e-05,2.748615952441469e-05,3.311783439130522e-05,3.409639612073079e-05,1.7525228031445295e-05,0.0015815645833375431
1001,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,10,0.3912217617034912,146526048.0,0,0.29072678089141846,1.1920928955078125e-07,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.513398140668869,0.38005781173706055,0.7400256395339966,0.6722334623336792,0.26127564907073975,2.771531262624194e-05,2.3214606699184515e-05,3.315246431156993e-05,3.586362799978815e-05,1.8630551494425163e-05,0.0015815645833375431
1001,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,11,0.35221582651138306,152295856.0,0,0.27272099256515503,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.4735811650753021,0.3495236039161682,0.6697418689727783,0.6041710376739502,0.27088814973831177,2.6435739982844098e-05,2.1221394490567036e-05,3.210495924577117e-05,3.255792398704216e-05,1.9858682207996026e-05,0.0015815645833375431
1001,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,12,0.37265241146087646,151108720.0,0,0.2746005654335022,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.4429822415113449,0.3771421015262604,0.5390796661376953,0.5743920207023621,0.2813151776790619,2.585355332485051e-05,2.3371052520815283e-05,3.155390004394576e-05,3.0288079869933426e-05,1.8201180864707567e-05,0.0015815645833375431
