root_seed,domain,scheme,trajectory_id,target_slot,prediction_nmse,actual_weighted_throughput_bps,joint_qos_outage,minimum_actual_sinr,maximum_constraint_violation,minimum_design_payload_bits,maximum_design_payload_bits,mean_design_payload_bits,design_payload_bits_user_1,design_payload_bits_user_2,design_payload_bits_user_3,design_payload_bits_user_4,mean_causal_channel_variation,causal_channel_variation_user_1,causal_channel_variation_user_2,causal_channel_variation_user_3,causal_channel_variation_user_4,mean_conditional_innovation_standard_deviation,conditional_innovation_standard_deviation_user_1,conditional_innovation_standard_deviation_user_2,conditional_innovation_standard_deviation_user_3,conditional_innovation_standard_deviation_user_4,control_total_s
901,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,3,0.209589421749115,207641616.0,0,0.38327357172966003,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.3029171843081713,0.15112940967082977,0.02608855813741684,0.5290358066558838,0.5054149627685547,1.941619188983168e-05,1.7482943803770468e-05,1.1770815945055801e-05,2.4692166334716603e-05,2.3718841475783847e-05,0.0015708375000258457
901,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,4,0.19702184200286865,191923888.0,0,0.3335728943347931,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.2957098139449954,0.1547262966632843,0.025056254118680954,0.5090811252593994,0.49397557973861694,1.9130224018226727e-05,1.683224763837643e-05,1.1860654012707528e-05,2.4376391593250446e-05,2.3451602828572504e-05,0.0015708375000258457
901,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,5,0.21974849700927734,213341728.0,0,0.40588146448135376,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.28204654064029455,0.16405203938484192,0.0271223746240139,0.46501898765563965,0.47199276089668274,1.955292987076973e-05,1.7098323951358907e-05,1.219903879245976e-05,2.3482505639549345e-05,2.543185109971091e-05,0.0015708375000258457
901,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,6,0.22192741930484772,208142048.0,0,0.37372323870658875,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.2729808669537306,0.17980054020881653,0.026916496455669403,0.4306008517742157,0.4546055793762207,1.908418994389649e-05,1.815696305129677e-05,1.1869768968608696e-05,2.1470365027198568e-05,2.4839662728481926e-05,0.0015708375000258457
901,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,7,0.2425730973482132,206066256.0,0,0.38640785217285156,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.29503889568150043,0.1772511601448059,0.024624772369861603,0.4756574034690857,0.5026222467422485,2.1264256020003813e-05,1.9982333469670266e-05,1.1816739970527124e-05,2.3418098862748593e-05,2.983985177706927e-05,0.0015708375000258457
901,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,8,0.2506633400917053,218457472.0,0,0.39758631587028503,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.3123762393370271,0.1813676953315735,0.02194354310631752,0.49306511878967285,0.5531286001205444,2.2034648964108783e-05,1.9475843146210536e-05,1.0952432603517082e-05,2.7386509827920236e-05,3.0323810278787278e-05,0.0015708375000258457
901,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,9,0.21880163252353668,216005920.0,0,0.38130801916122437,2.384185791015625e-07,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.3351459465920925,0.17948296666145325,0.0225955992937088,0.5444048643112183,0.5941003561019897,2.1163122028156067e-05,1.9026709196623415e-05,1.1098453796876129e-05,2.7269661586615257e-05,2.725766353250947e-05,0.0015708375000258457
901,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,10,0.20990687608718872,233676512.0,0,0.41885045170783997,1.1920928955078125e-07,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.32503132056444883,0.15906760096549988,0.02492208406329155,0.5582042932510376,0.5579313039779663,2.0532393818939454e-05,1.9569577489164658e-05,1.1558670848899055e-05,2.6483401597943157e-05,2.4517925339750946e-05,0.0015708375000258457
901,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,11,0.20074495673179626,221682800.0,0,0.36504727602005005,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.29170581605285406,0.16383856534957886,0.024269338697195053,0.4669077396392822,0.5118076205253601,2.092575505230343e-05,2.0243680410203524e-05,1.2113228876842186e-05,2.5601961169741116e-05,2.5744149752426893e-05,0.0015708375000258457
901,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,12,0.2531052827835083,211961472.0,0,0.3265175521373749,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.2729773921892047,0.15403872728347778,0.024746548384428024,0.43885624408721924,0.4742680490016937,1.9671365635076654e-05,1.947950840985868e-05,1.1863018698932137e-05,2.4647317331982777e-05,2.269561809953302e-05,0.0015708375000258457
901,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,13,0.2451990246772766,213353744.0,0,0.37038230895996094,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.30947953509166837,0.15590904653072357,0.025897102430462837,0.4743981957435608,0.5817137956619263,2.0920329006912652e-05,1.967697789950762e-05,1.2239794159540907e-05,2.7757134375860915e-05,2.400740959274117e-05,0.0015708375000258457
901,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,14,0.23346096277236938,216527808.0,0,0.37970659136772156,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.34494341677054763,0.1694525182247162,0.026526888832449913,0.5125731229782104,0.671221137046814,2.214121627730492e-05,2.0231938833603635e-05,1.2571662409754936e-05,2.7176711228094064e-05,2.8584552637767047e-05,0.0015708375000258457
901,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,15,0.22000055015087128,215144432.0,0,0.3621441721916199,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.33280692528933287,0.16530653834342957,0.02763540670275688,0.5059641599655151,0.6323215961456299,2.164685520256171e-05,1.8142103726859204e-05,1.2619995686691254e-05,2.4999628294608556e-05,3.0825693102087826e-05,0.0015708375000258457
901,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,16,0.22577854990959167,207424560.0,0,0.370685875415802,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.31390445632860065,0.182918518781662,0.028142033144831657,0.5003612041473389,0.5441960692405701,2.0938887473676004e-05,1.7331634808215313e-05,1.2633533515327144e-05,2.4962446332210675e-05,2.8827935238950886e-05,0.0015708375000258457
901,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,17,0.20175856351852417,205350112.0,0,0.3848245143890381,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.3043881570920348,0.20056721568107605,0.028949733823537827,0.5087994337081909,0.4792362451553345,2.1106395479364437e-05,1.8761527826427482e-05,1.2577032066474203e-05,2.4975264750537463e-05,2.81117572740186e-05,0.0015708375000258457
901,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,18,0.22136761248111725,207360240.0,0,0.3878762722015381,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.29662656132131815,0.19443315267562866,0.028447959572076797,0.47232359647750854,0.4913015365600586,2.115158599735878e-05,1.7738810129230842e-05,1.2001305549347308e-05,2.5025477953022346e-05,2.9840750357834622e-05,0.0015708375000258457
901,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,19,0.21775907278060913,206701136.0,0,0.39082059264183044,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.2975090192630887,0.1747734099626541,0.029260460287332535,0.5000629425048828,0.48593926429748535,2.0942884248142946e-05,1.922558294609189e-05,1.1723289389919955e-05,2.478797614458017e-05,2.8034688511979766e-05,0.0015708375000258457
901,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,20,0.22812777757644653,223468400.0,0,0.3901366591453552,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.30030315462499857,0.16304698586463928,0.030938033014535904,0.5393191576004028,0.46790844202041626,2.1166121996429865e-05,1.9400136807234958e-05,1.2265501027286518e-05,2.630009657877963e-05,2.6698753572418354e-05,0.0015708375000258457
901,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,21,0.22901326417922974,212008128.0,0,0.3802225589752197,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.29456786485388875,0.17037008702754974,0.028873862698674202,0.4873391389846802,0.4916883707046509,2.0696357523775077e-05,1.7967240637517534e-05,1.1927731065952685e-05,2.426935316179879e-05,2.86211052298313e-05,0.0015708375000258457
901,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,22,0.21649926900863647,221466192.0,0,0.4200679063796997,1.1920928955078125e-07,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.30913819652050734,0.1840202510356903,0.02895958349108696,0.4857954680919647,0.5377774834632874,2.2165125528772478e-05,2.205986311309971e-05,1.1859970072691794e-05,2.499589572835248e-05,2.974477320094593e-05,0.0015708375000258457
901,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,23,0.20375759899616241,212900816.0,0,0.39695221185684204,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.3053939938545227,0.16362068057060242,0.03232306241989136,0.45115014910697937,0.5744820833206177,2.286651488248026e-05,2.2679123503621668e-05,1.2436985343811102e-05,2.6790323317982256e-05,2.9559627364506014e-05,0.0015708375000258457
901,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,24,0.23157402873039246,203913856.0,0,0.3773063123226166,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.28059962298721075,0.13628807663917542,0.03536596521735191,0.402091920375824,0.5486525297164917,2.055906497844262e-05,1.9098375560133718e-05,1.1893191185663454e-05,2.5066563466680236e-05,2.6178129701293074e-05,0.0015708375000258457
901,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,25,0.22820274531841278,208263472.0,0,0.40842822194099426,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.29250131268054247,0.15063412487506866,0.03218606486916542,0.4506680965423584,0.5365169644355774,1.9641795006464235e-05,1.957230779225938e-05,1.232553222507704e-05,2.212111394328531e-05,2.4548226065235212e-05,0.0015708375000258457
901,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,26,0.2511117160320282,215036064.0,0,0.37681615352630615,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.30054342839866877,0.1774471551179886,0.026348579674959183,0.4821719527244568,0.5162060260772705,2.0250588249837165e-05,1.8283299141330644e-05,1.2187584616185632e-05,2.3186326870927587e-05,2.7345142370904796e-05,0.0015708375000258457
901,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,27,0.2578755021095276,206221888.0,0,0.3834240436553955,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.30488442350178957,0.20206651091575623,0.023357320576906204,0.4606209397315979,0.533492922782898,1.9457292182778474e-05,1.8175613149651326e-05,1.1475096471258439e-05,2.412406865914818e-05,2.405439045105595e-05,0.0015708375000258457
901,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,28,0.25179433822631836,212963936.0,0,0.36831575632095337,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.3393075680360198,0.19332526624202728,0.024077218025922775,0.5011612772941589,0.6386665105819702,2.2182065549714025e-05,2.0956107618985698e-05,1.1793610610766336e-05,2.5992356313508935e-05,2.998618765559513e-05,0.0015708375000258457
901,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,29,0.1995794028043747,225696000.0,0,0.4197668731212616,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.34684180468320847,0.16237589716911316,0.02825450897216797,0.5587828159332275,0.6379539966583252,2.300311371072894e-05,2.008861156355124e-05,1.179507489723619e-05,2.8235281206434593e-05,3.1893487175693735e-05,0.0015708375000258457
901,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,30,0.2683033347129822,225653808.0,0,0.41094011068344116,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.3020161082968116,0.14804747700691223,0.02573009952902794,0.5048949718475342,0.529391884803772,2.1841653278897866e-05,1.834625072660856e-05,1.261192937818123e-05,2.7328509531798773e-05,2.90799234790029e-05,0.0015708375000258457
901,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,31,0.25170275568962097,210065104.0,0,0.3739446997642517,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.30391755467280746,0.18155333399772644,0.023590167984366417,0.4571877121925354,0.5533390045166016,2.02269836790947e-05,1.9311803043819964e-05,1.1995539352938067e-05,2.1716439732699655e-05,2.7884152586921118e-05,0.0015708375000258457
901,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,32,0.23783031105995178,216949648.0,0,0.41609781980514526,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.33920699916779995,0.19959509372711182,0.026864729821681976,0.5319380164146423,0.5984301567077637,2.022692638092849e-05,1.9248629541834816e-05,1.2005843927909154e-05,2.2484951841761358e-05,2.716828021220863e-05,0.0015708375000258457
901,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,33,0.2652556300163269,197936848.0,0,0.3820056915283203,1.1920928955078125e-07,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.32149026542901993,0.19233854115009308,0.026630595326423645,0.552183985710144,0.514807939529419,2.068617527584138e-05,1.779939884727355e-05,1.157261158368783e-05,2.6003655875683762e-05,2.736903479672037e-05,0.0015708375000258457
901,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,34,0.22398869693279266,215597664.0,0,0.41677552461624146,2.384185791015625e-07,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.3258993597701192,0.1915188431739807,0.027741599828004837,0.547439694404602,0.5368973016738892,2.150518275811919e-05,2.0956607841071673e-05,1.0962903616018593e-05,2.840745037246961e-05,2.5693769202916883e-05,0.0015708375000258457
901,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,35,0.22422455251216888,209162784.0,0,0.40796980261802673,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.3115814756602049,0.1693214774131775,0.026715092360973358,0.5026516318321228,0.5476377010345459,2.120030490004865e-05,1.9969384084106423e-05,1.1087334314652253e-05,2.7418340323492885e-05,2.632616087794304e-05,0.0015708375000258457
901,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,36,0.22770406305789948,198706144.0,0,0.35453587770462036,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.2980726379901171,0.17615923285484314,0.02360684424638748,0.45442506670951843,0.5380994081497192,2.1000855213060277e-05,1.8856488168239594e-05,1.1086285667261109e-05,2.582185152277816e-05,2.8238795493962243e-05,0.0015708375000258457
901,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,37,0.23126021027565002,230456240.0,0,0.42108508944511414,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.31068815803155303,0.19905003905296326,0.025774290785193443,0.500640332698822,0.5172879695892334,2.0867292732873466e-05,2.176467387471348e-05,1.1130727216368541e-05,2.4009306798689067e-05,2.6564463041722775e-05,0.0015708375000258457
901,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,38,0.2382000982761383,209736656.0,0,0.3623466193675995,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.3027381915599108,0.19480495154857635,0.029790185391902924,0.5047492980957031,0.4816083312034607,1.9593949900809093e-05,1.943901770573575e-05,1.0439199286338408e-05,2.364298234169837e-05,2.4854600269463845e-05,0.0015708375000258457
901,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,39,0.25298649072647095,221266880.0,0,0.41279786825180054,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.3188861906528473,0.18738019466400146,0.030386924743652344,0.5323373079299927,0.5254403352737427,1.9646754481073003e-05,1.899631206470076e-05,1.0712317816796713e-05,2.417952418909408e-05,2.469886385370046e-05,0.0015708375000258457
