root_seed,domain,scheme,trajectory_id,target_slot,prediction_nmse,actual_weighted_throughput_bps,joint_qos_outage,minimum_actual_sinr,maximum_constraint_violation,minimum_design_payload_bits,maximum_design_payload_bits,mean_design_payload_bits,design_payload_bits_user_1,design_payload_bits_user_2,design_payload_bits_user_3,design_payload_bits_user_4,mean_causal_channel_variation,causal_channel_variation_user_1,causal_channel_variation_user_2,causal_channel_variation_user_3,causal_channel_variation_user_4,mean_conditional_innovation_standard_deviation,conditional_innovation_standard_deviation_user_1,conditional_innovation_standard_deviation_user_2,conditional_innovation_standard_deviation_user_3,conditional_innovation_standard_deviation_user_4,control_total_s
1001,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,3,0.1775391697883606,265826720.0,0,0.4818574786186218,1.1920928955078125e-07,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.21000651642680168,0.12348060309886932,0.2224774956703186,0.30586719512939453,0.18820077180862427,1.832243242461118e-05,1.4176501281326637e-05,1.9173978216713294e-05,2.1045609173597768e-05,1.8893641026807018e-05,0.001663735416665683
1001,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,4,0.18568599224090576,265987312.0,0,0.46277540922164917,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.22528664767742157,0.13841325044631958,0.20984143018722534,0.3447241187095642,0.20816779136657715,1.9571891925806995e-05,1.4033813386049587e-05,2.026800393650774e-05,2.284870970470365e-05,2.1137040675967e-05,0.001663735416665683
1001,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,5,0.172528937458992,271586496.0,0,0.4691007733345032,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.22748694382607937,0.11444275826215744,0.19707459211349487,0.37862783670425415,0.219802588224411,1.9013114979316015e-05,1.2395687008392997e-05,1.9539720597094856e-05,2.443117591610644e-05,1.9685876395669766e-05,0.001663735416665683
1001,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,6,0.19301243126392365,261664832.0,0,0.4700027108192444,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.2183778416365385,0.10163772851228714,0.19888323545455933,0.3579622507095337,0.21502815186977386,1.8767232859318028e-05,1.4182133782014716e-05,1.8633547369972803e-05,2.2456217266153544e-05,1.979703301913105e-05,0.001663735416665683
1001,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,7,0.176286980509758,294396256.0,0,0.4811181128025055,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.22447719424962997,0.09404490888118744,0.22743093967437744,0.3693157434463501,0.20711718499660492,1.957636754923442e-05,1.5050781257741619e-05,1.8518083379603922e-05,2.459653842379339e-05,2.0140067135798745e-05,0.001663735416665683
1001,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,8,0.18699677288532257,265608512.0,0,0.4702765643596649,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.22869999147951603,0.10201189666986465,0.2330157458782196,0.3694930970668793,0.21027922630310059,1.976418661797652e-05,1.5517560314037837e-05,1.843061727413442e-05,2.3076683646650054e-05,2.203188523708377e-05,0.001663735416665683
1001,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,9,0.15371419489383698,266992272.0,0,0.4432699382305145,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.22879136726260185,0.1055532693862915,0.23232600092887878,0.3864734172821045,0.19081278145313263,1.9497121684253216e-05,1.4579212802345864e-05,1.7909913367475383e-05,2.540114292060025e-05,2.0098217646591365e-05,0.001663735416665683
1001,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,10,0.17917032539844513,252787792.0,0,0.44874638319015503,1.1920928955078125e-07,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.22537032514810562,0.09269611537456512,0.23445148766040802,0.39120247960090637,0.18313121795654297,1.9911995877919253e-05,1.4717526937602088e-05,1.9531036741682328e-05,2.5783543605939485e-05,1.961587622645311e-05,0.001663735416665683
1001,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,11,0.18306796252727509,256243056.0,0,0.45548298954963684,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.2167708184570074,0.08797953277826309,0.21186643838882446,0.36458390951156616,0.20265339314937592,2.0587398921634303e-05,1.5026569599285722e-05,1.853392859629821e-05,2.763394331850577e-05,2.115515417244751e-05,0.001663735416665683
1001,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,12,0.16752131283283234,284388608.0,0,0.4665527641773224,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.21979640237987041,0.11151633411645889,0.19719146192073822,0.34948495030403137,0.22099286317825317,1.9079271169175627e-05,1.5501636880799197e-05,1.6311938452417962e-05,2.7300569854560308e-05,1.720293948892504e-05,0.001663735416665683
1001,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,13,0.16384999454021454,260851296.0,0,0.4527199864387512,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.22006219439208508,0.11202510446310043,0.20350374281406403,0.37303540110588074,0.1916845291852951,1.982026105906698e-05,1.5264588000718504e-05,1.8803388229571283e-05,2.5987821572925895e-05,1.9225246433052234e-05,0.001663735416665683
1001,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,14,0.18714404106140137,277431456.0,0,0.47062814235687256,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.21195463836193085,0.10587729513645172,0.2025383859872818,0.3795529007911682,0.15984997153282166,1.9457152347968076e-05,1.452327433071332e-05,2.0281484466977417e-05,2.5916360755218193e-05,1.7107489838963374e-05,0.001663735416665683
1001,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,15,0.18535420298576355,254671568.0,0,0.44015535712242126,1.1920928955078125e-07,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.2128911353647709,0.12082262337207794,0.21213774383068085,0.3418651223182678,0.17673905193805695,1.8130447642761283e-05,1.537686330266297e-05,1.8559529053163715e-05,2.303265682712663e-05,1.5552741388091817e-05,0.001663735416665683
1001,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,16,0.1899297684431076,260558112.0,0,0.4464215040206909,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.2237750105559826,0.11661513149738312,0.2118421196937561,0.3642140030860901,0.20242878794670105,1.91013423318509e-05,1.6000225514289923e-05,1.9746179532376118e-05,2.4432305508526042e-05,1.6226658772211522e-05,0.001663735416665683
1001,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,17,0.15928030014038086,251451152.0,0,0.4656583070755005,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.2346954680979252,0.12359829246997833,0.21553102135658264,0.3634192943572998,0.23623326420783997,2.0510524336714298e-05,1.5449742932105437e-05,1.861624878074508e-05,2.6484720365260728e-05,2.1491385268745944e-05,0.001663735416665683
1001,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,18,0.16105976700782776,261678224.0,0,0.4456022381782532,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.2283785715699196,0.11357542872428894,0.21650660037994385,0.348808228969574,0.23462402820587158,2.1247536551527446e-05,1.529781184217427e-05,2.300141568412073e-05,2.7007927201339044e-05,1.9682991478475742e-05,0.001663735416665683
1001,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,19,0.19541333615779877,257028112.0,0,0.4557543396949768,1.1920928955078125e-07,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.20910781249403954,0.10429121553897858,0.19749051332473755,0.3510608673095703,0.1835886538028717,1.9304039824419306e-05,1.4752936294826213e-05,2.165131809306331e-05,2.3824661184335127e-05,1.6987243725452572e-05,0.001663735416665683
1001,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,20,0.17312270402908325,273728384.0,0,0.4726109802722931,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.22380226850509644,0.12087240815162659,0.22862732410430908,0.3649146258831024,0.18079471588134766,1.8707847857513116e-05,1.4563606782758143e-05,2.0129720724071376e-05,2.2792282834416255e-05,1.734578108880669e-05,0.001663735416665683
1001,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,21,0.20041610300540924,260130016.0,0,0.47379070520401,1.1920928955078125e-07,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.22752319276332855,0.11198553442955017,0.24261212348937988,0.3792119026184082,0.17628321051597595,1.9943437564506894e-05,1.6056585081969388e-05,1.8436830941936933e-05,2.45573501160834e-05,2.0722984118037857e-05,0.001663735416665683
1001,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,22,0.18243278563022614,265311152.0,0,0.4666385352611542,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.23437797464430332,0.11141959577798843,0.23014986515045166,0.4137837290763855,0.1821587085723877,2.1103871404193342e-05,1.7299875253229402e-05,2.146737097064033e-05,2.741900971159339e-05,1.8229229681310244e-05,0.001663735416665683
1001,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,23,0.17413005232810974,273255744.0,0,0.45826905965805054,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.2479504831135273,0.1146644800901413,0.2604880928993225,0.42369091510772705,0.19295844435691833,2.140752485502162e-05,1.6290450730593875e-05,2.101518475683406e-05,2.996071270899847e-05,1.8363751223660074e-05,0.001663735416665683
1001,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,24,0.18352898955345154,256682384.0,0,0.44794294238090515,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.22756578400731087,0.10743719339370728,0.25752514600753784,0.3746074438095093,0.17069335281848907,2.0688688891823404e-05,1.7657093849265948e-05,2.292510907864198e-05,2.60793931374792e-05,1.6093159501906484e-05,0.001663735416665683
1001,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,25,0.18193696439266205,267318640.0,0,0.48084700107574463,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.21963670291006565,0.11085640639066696,0.21357719600200653,0.3561253845691681,0.19798782467842102,1.9385406631045043e-05,1.616100053070113e-05,2.335391218366567e-05,2.2397320208256133e-05,1.562939360155724e-05,0.001663735416665683
1001,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,26,0.1861744374036789,251527184.0,0,0.41251441836357117,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.23022125661373138,0.1192440390586853,0.21278151869773865,0.3448481559753418,0.2440113127231598,1.9792848434008192e-05,1.5281773812603205e-05,2.0963683709851466e-05,2.4713790480745956e-05,1.821214573283214e-05,0.001663735416665683
1001,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,27,0.1873648762702942,259550368.0,0,0.4726039171218872,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.23185943067073822,0.11353984475135803,0.21104520559310913,0.3457690477371216,0.25708362460136414,1.981111677196168e-05,1.5254420759447385e-05,2.01006969291484e-05,2.421142198727466e-05,1.967792741197627e-05,0.001663735416665683
