root_seed,domain,scheme,trajectory_id,target_slot,prediction_nmse,actual_weighted_throughput_bps,joint_qos_outage,minimum_actual_sinr,maximum_constraint_violation,minimum_design_payload_bits,maximum_design_payload_bits,mean_design_payload_bits,design_payload_bits_user_1,design_payload_bits_user_2,design_payload_bits_user_3,design_payload_bits_user_4,mean_causal_channel_variation,causal_channel_variation_user_1,causal_channel_variation_user_2,causal_channel_variation_user_3,causal_channel_variation_user_4,mean_conditional_innovation_standard_deviation,conditional_innovation_standard_deviation_user_1,conditional_innovation_standard_deviation_user_2,conditional_innovation_standard_deviation_user_3,conditional_innovation_standard_deviation_user_4,control_total_s
401,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,3,0.06973318010568619,231957552.0,0,0.4311993718147278,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.05412954371422529,0.05419853329658508,0.0657595843076706,0.0501980297267437,0.046362027525901794,1.4773592283745529e-05,1.2810303815058433e-05,1.748719296301715e-05,1.6688320101820864e-05,1.210855225508567e-05,0.001911668750002112
401,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,4,0.06555857509374619,239040064.0,0,0.4316231608390808,1.1920928955078125e-07,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.05544792301952839,0.052847687155008316,0.07477904111146927,0.05073601007461548,0.04342895373702049,1.3657535873790039e-05,1.2461113328754436e-05,1.4712841220898554e-05,1.5510018783970736e-05,1.1946170161536429e-05,0.001911668750002112
401,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,5,0.06777634471654892,229517328.0,0,0.4327361285686493,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.05754933878779411,0.045401111245155334,0.08408692479133606,0.05069231986999512,0.05001699924468994,1.3175458207115298e-05,1.1536144484125543e-05,1.426534799975343e-05,1.4932859812688548e-05,1.196748053189367e-05,0.001911668750002112
401,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,6,0.06729818135499954,228825536.0,0,0.4180978238582611,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.05506356246769428,0.04038344323635101,0.08190496265888214,0.048251114785671234,0.04971472918987274,1.2954094245287706e-05,1.1987533980573062e-05,1.269991207664134e-05,1.4410594303626567e-05,1.2718336620309856e-05,0.001911668750002112
401,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,7,0.0633593276143074,225986336.0,0,0.4218132197856903,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.052290077321231365,0.03786034509539604,0.07791450619697571,0.05033417046070099,0.04305128753185272,1.206459660352266e-05,1.1135606655443553e-05,1.1524624824232887e-05,1.3471555575961247e-05,1.212659935845295e-05,0.001911668750002112
401,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,8,0.07001131027936935,224420624.0,0,0.4015590250492096,1.1920928955078125e-07,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.05747590400278568,0.039074718952178955,0.08929069340229034,0.05884706974029541,0.04269113391637802,1.2775224377037375e-05,1.0748348358902149e-05,1.1290931979601737e-05,1.5749783415230922e-05,1.3311833754414693e-05,0.001911668750002112
401,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,9,0.06487441062927246,229971824.0,0,0.43719881772994995,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.060147480107843876,0.04430708289146423,0.08923475444316864,0.06279949098825455,0.04424859210848808,1.3912436088503455e-05,1.0911332537943963e-05,1.291181342821801e-05,1.738587161526084e-05,1.4440726772591006e-05,0.001911668750002112
401,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,10,0.0690796822309494,232111248.0,0,0.43950557708740234,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.05616001412272453,0.044842012226581573,0.07901619374752045,0.05660384148359299,0.044178009033203125,1.3646722663906985e-05,1.1171059668413363e-05,1.2305262316658627e-05,1.5254390746122226e-05,1.5856177924433723e-05,0.001911668750002112
401,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,11,0.07614407688379288,222003936.0,0,0.42690375447273254,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.05357344076037407,0.04481586068868637,0.07372722029685974,0.06198809668421745,0.03376258537173271,1.3847869013261516e-05,1.198748668684857e-05,1.3164587471692357e-05,1.3570708688348532e-05,1.6668693206156604e-05,0.001911668750002112
401,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,12,0.06747260689735413,220342336.0,0,0.4137319028377533,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.057312799617648125,0.04676399379968643,0.0753093808889389,0.06428555399179459,0.04289226979017258,1.3575504681284656e-05,1.2548996892292053e-05,1.3697010217583738e-05,1.4094811376708094e-05,1.3961200238554738e-05,0.001911668750002112
