root_seed,domain,scheme,trajectory_id,target_slot,prediction_nmse,actual_weighted_throughput_bps,joint_qos_outage,minimum_actual_sinr,maximum_constraint_violation,minimum_design_payload_bits,maximum_design_payload_bits,mean_design_payload_bits,design_payload_bits_user_1,design_payload_bits_user_2,design_payload_bits_user_3,design_payload_bits_user_4,mean_causal_channel_variation,causal_channel_variation_user_1,causal_channel_variation_user_2,causal_channel_variation_user_3,causal_channel_variation_user_4,mean_conditional_innovation_standard_deviation,conditional_innovation_standard_deviation_user_1,conditional_innovation_standard_deviation_user_2,conditional_innovation_standard_deviation_user_3,conditional_innovation_standard_deviation_user_4,control_total_s
401,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,3,0.2431749850511551,214012576.0,0,0.4095100164413452,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.3088510185480118,0.307491660118103,0.402923047542572,0.30145263671875,0.22353672981262207,2.0097529613849474e-05,1.8077691493090242e-05,2.227530967502389e-05,2.407576175755821e-05,1.596135552972555e-05,0.0017564729166679172
401,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,4,0.23297318816184998,228767440.0,0,0.38515913486480713,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.30472349002957344,0.2869930863380432,0.4238460659980774,0.29381120204925537,0.21424360573291779,1.853195408330066e-05,1.7858354112831876e-05,1.944036193890497e-05,2.0979176042601466e-05,1.5849924238864332e-05,0.0017564729166679172
401,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,5,0.21501995623111725,212407808.0,0,0.38775017857551575,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.30481671169400215,0.23357325792312622,0.4811592698097229,0.2842360734939575,0.22029824554920197,1.842902656790102e-05,1.5676980183343403e-05,2.0261957615730353e-05,2.1312745957402512e-05,1.6464422515127808e-05,0.0017564729166679172
401,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,6,0.22475861012935638,215394224.0,0,0.3707777261734009,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.28639501333236694,0.1801685094833374,0.45712584257125854,0.29436373710632324,0.21392196416854858,1.8075516436510952e-05,1.4833742170594633e-05,2.1563264454016462e-05,1.9726412574527785e-05,1.617864654690493e-05,0.0017564729166679172
401,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,7,0.25546687841415405,208209952.0,0,0.40228986740112305,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.27771566808223724,0.17229703068733215,0.40415841341018677,0.3354880213737488,0.19891920685768127,1.745044460221834e-05,1.288469593418995e-05,2.2090744096203707e-05,1.7636650227359496e-05,1.7189688151120208e-05,0.0017564729166679172
401,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,8,0.23044872283935547,219102144.0,0,0.3829440772533417,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.31281138211488724,0.2123061865568161,0.46566641330718994,0.35564419627189636,0.21762873232364655,2.0295914964663098e-05,1.4779219782212749e-05,2.6162402718910016e-05,2.1136258510523476e-05,1.910577884700615e-05,0.0017564729166679172
401,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,9,0.23344895243644714,230329616.0,0,0.41632384061813354,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.31449732184410095,0.2281281054019928,0.4716816544532776,0.3394588232040405,0.2187207043170929,2.053696266557381e-05,1.506987518951064e-05,2.7724114261218347e-05,2.136957300535869e-05,1.7984288206207566e-05,0.0017564729166679172
401,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,10,0.21403780579566956,229489200.0,0,0.42806413769721985,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.2982594333589077,0.24048972129821777,0.39547237753868103,0.3213721513748169,0.2357034832239151,1.9839902961393818e-05,1.5802428606548347e-05,2.3432437956216745e-05,2.056902667391114e-05,1.9555718608899042e-05,0.0017564729166679172
401,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,11,0.2555961310863495,202600944.0,0,0.3760872185230255,1.1920928955078125e-07,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.2881377637386322,0.2515755891799927,0.3826375901699066,0.31854772567749023,0.19979014992713928,2.0203960957587697e-05,1.6652740669087507e-05,2.3727739971945994e-05,2.0933497580699623e-05,1.9501865608617663e-05,0.0017564729166679172
401,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,12,0.23072820901870728,214573280.0,0,0.3906835913658142,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.2952329106628895,0.24343296885490417,0.40467533469200134,0.3272930383682251,0.2055303007364273,1.9165172034263378e-05,1.8259419448440894e-05,2.167472121072933e-05,2.0743229470099322e-05,1.5983318007783964e-05,0.0017564729166679172
