root_seed,domain,scheme,trajectory_id,target_slot,prediction_nmse,actual_weighted_throughput_bps,joint_qos_outage,minimum_actual_sinr,maximum_constraint_violation,minimum_design_payload_bits,maximum_design_payload_bits,mean_design_payload_bits,design_payload_bits_user_1,design_payload_bits_user_2,design_payload_bits_user_3,design_payload_bits_user_4,mean_causal_channel_variation,causal_channel_variation_user_1,causal_channel_variation_user_2,causal_channel_variation_user_3,causal_channel_variation_user_4,mean_conditional_innovation_standard_deviation,conditional_innovation_standard_deviation_user_1,conditional_innovation_standard_deviation_user_2,conditional_innovation_standard_deviation_user_3,conditional_innovation_standard_deviation_user_4,control_total_s
401,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,3,0.8110691905021667,145321536.0,0,0.2855580449104309,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1.1427583694458008,1.5475884675979614,0.8590917587280273,0.9346047639846802,1.2297484874725342,3.869903048325796e-05,4.2045598092954606e-05,3.185293826390989e-05,3.903700053342618e-05,4.186058504274115e-05,0.0019496770833408543
401,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,4,0.7647690176963806,178408784.0,0,0.3041442036628723,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1.1286131143569946,1.4246788024902344,0.8595370054244995,0.8783174753189087,1.351919174194336,3.745851017811219e-05,4.258945773472078e-05,2.975413553940598e-05,3.4586464607855305e-05,4.29039828304667e-05,0.0019496770833408543
401,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,5,0.79695725440979,127573464.0,0,0.2692039906978607,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1.0829154402017593,1.3161814212799072,0.9763718843460083,0.8011272549629211,1.2379812002182007,3.3953794172703056e-05,3.814113006228581e-05,2.920022416219581e-05,3.2946147257462144e-05,3.552767520886846e-05,0.0019496770833408543
401,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,6,0.7356047034263611,157073936.0,0,0.2828504741191864,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1.0550645887851715,1.1459314823150635,0.9376832246780396,0.8857400417327881,1.250903606414795,3.546476727933623e-05,3.687826028908603e-05,3.405267489142716e-05,3.2654923415975645e-05,3.827321052085608e-05,0.0019496770833408543
401,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,7,0.8899082541465759,116838064.0,0,0.2327273190021515,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1.0289775878190994,1.0773242712020874,0.8162315487861633,0.9909372329711914,1.2314172983169556,3.4211740057799034e-05,3.119002576568164e-05,3.184892193530686e-05,3.151166674797423e-05,4.22963457822334e-05,0.0019496770833408543
401,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,8,0.7617119550704956,168656368.0,0,0.2905493676662445,1.1920928955078125e-07,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1.0824916362762451,1.2279220819473267,0.9300830364227295,0.9496005773544312,1.2223608493804932,3.6294839446782134e-05,3.1861676689004526e-05,4.063429878442548e-05,3.280272358097136e-05,3.988065873272717e-05,0.0019496770833408543
401,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,9,0.8543902635574341,171756400.0,0,0.300032377243042,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1.1146749258041382,1.3157060146331787,0.9752757549285889,0.8927006721496582,1.275017261505127,3.5908281461161096e-05,3.590957567212172e-05,3.65322848665528e-05,3.165633825119585e-05,3.9534927054774016e-05,0.0019496770833408543
401,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,10,0.7403495907783508,167573264.0,0,0.3324437141418457,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1.1237086355686188,1.2927360534667969,0.8094242811203003,0.9181405305862427,1.4745336771011353,3.8011119613656774e-05,3.778228347073309e-05,3.776940138777718e-05,3.243671017116867e-05,4.4056083424948156e-05,0.0019496770833408543
401,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,11,0.8052197694778442,125264888.0,0,0.23102521896362305,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1.124098002910614,1.3370521068572998,0.7962188720703125,0.8711837530136108,1.491937279701233,3.730790649569826e-05,4.0276438085129485e-05,3.419646600377746e-05,3.5252531233709306e-05,3.95061906601768e-05,0.0019496770833408543
401,in_domain,probabilistic_gru_mean_scenario_without_uncertainty_conditioning_max_min_payload_primal_dual_unfolding,in-domain-test-00000,12,0.8644418120384216,152819424.0,0,0.25604280829429626,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1.0665079951286316,1.3011422157287598,0.8493292331695557,0.9011427164077759,1.214417815208435,3.695099258038681e-05,3.734122947207652e-05,3.153055877191946e-05,3.483557520667091e-05,4.409660687088035e-05,0.0019496770833408543
